@RELATION football
@ATTRIBUTE form1 numeric
@ATTRIBUTE aq1 numeric 
@ATTRIBUTE cs1 numeric 
@ATTRIBUTE gc1 numeric 
@ATTRIBUTE form2 numeric 
@ATTRIBUTE aq2 numeric 
@ATTRIBUTE cs2 numeric 
@ATTRIBUTE gc2 numeric 
@ATTRIBUTE class {1.0,2.0,3.0} 
@DATA
0.6 1.00446485261 0.2 1.6 2.6 1.02825721865 0.8 0.4 3.0
-0.7 0.927353577519 0.2 1.4 -0.7 0.954522943437 0.2 1.6 3.0
-4.0 0.649382716049 0.0 1.8 -0.7 1.06988099934 0.2 2.0 3.0
0.6 0.716103268337 0.4 1.0 -1.4 0.340217939027 0.2 1.4 2.0
4.6 1.57455729167 0.2 0.8 2.6 1.31473162209 0.4 0.8 2.0
3.435 1.09742984694 0.6 0.4 0.6 1.12818424036 0.2 1.2 1.0
6.135 2.41804115871 1.0 0.0 0.6 0.781322183311 0.2 1.4 1.0
-2.0 0.301974288338 0.2 1.2 1.3 0.870998495052 0.2 0.8 2.0
4.6 1.29687997789 0.8 0.2 0.1008 0.530044187437 0.4 1.0 2.0
0.6992 0.971467939027 0.4 1.0 2.765 1.56825817594 0.0 1.0 1.0
-0.7 1.2858573307 0.0 2.2 3.465 1.71350658721 0.6 0.6 2.0
3.435 2.08919898295 0.4 0.8 2.0 1.97520407409 0.4 0.8 3.0
1.3 1.33475694444 0.2 1.4 -2.7 0.634690337721 0.0 1.4 2.0
1.9 0.827499235376 0.6 0.6 -1.235 1.14112985335 0.2 1.8 1.0
0.2 0.598403562437 0.4 1.0 -3.235 1.10561041712 0.0 2.4 1.0
3.6 1.5303433219 0.6 0.6 1.79 0.627499235376 0.6 0.6 2.0
-1.525 0.955192353349 0.2 1.6 2.1008 1.0882980163 0.6 0.6 2.0
0.24 0.968628684807 0.2 1.0 1.3492 1.20935059209 0.4 1.0 3.0
-0.701 1.05969033772 0.2 1.2 2.735 1.47440608354 0.6 0.6 3.0
